Version,Year,Month,Sender,Receiver,Cost,Quantity,Variance,UoM
V002,2017,M01,RP_01_16E,SF_350218,286.91,21.54,57.38,Hrs
V002,2017,M01,BP_01_17D_1,FP_719456,289.83,42.82,57.97,EA
V002,2017,M01,BP_01_35I_1,SF_350218,295.49,16.89,59.10,EA
V002,2017,M01,RP_01_38B,SF_350097,295.61,40.38,59.12,MHrs
V002,2017,M01,BP_01_78D_2,RP_01_35B,296.89,6,59.38,FTE
V002,2017,M01,RP_01_16E,SF_350244,298.08,22.38,59.62,Hrs
V002,2017,M01,RP_01_25B,RP_01_47C,298.67,2957.94,59.73,KwH
V002,2017,M01,RP_01_14H,SF_350120,300.22,9.95,60.04,DOL
V002,2017,M01,BP_01_78B_2,RP_01_17C,300.69,39.58,60.14,FTE
V002,2017,M01,RP_01_46D,FP_731680,301.32,25.6,60.26,MHrs
V002,2017,M01,BP_01_35D_1,SF_350040,302.19,9.94,60.44,EA
V002,2017,M01,BP_01_19B_2,RP_01_19E,302.31,17.13,60.46,HRS
V002,2017,M01,RP_01_14H,SF_315653,304.37,10.08,60.87,DOL
V002,2017,M01,RP_01_40B,BP_01_40B_2,304.74,17.02,60.95,Hrs
V002,2017,M01,RP_01_14E,FP_720863,306.35,1672.66,61.27,LB
V002,2017,M01,RP_01_14I,FP_750087,308.11,54.48,61.62,DOL
V002,2017,M01,RP_01_14H,SF_350119,308.29,10.21,61.66,DOL
V002,2017,M01,BP_01_47D_2,RP_01_47C,310.27,21.33,62.05,HRS
V002,2017,M01,RP_01_14H,SF_350395,311.96,10.33,62.39,DOL
V002,2017,M01,RP_01_19F,SF_350287,316.22,123.62,63.24,MHrs
V002,2017,M01,RP_01_14E,SF_350244,319.9,1746.65,63.98,LB
V002,2017,M01,RP_01_35K,SF_350004,320.32,33.41,64.06,MHrs
V002,2017,M01,BP_01_35H_1,SF_350014,324.36,18.15,64.87,EA
V002,2017,M01,BP_01_78A_2,RP_01_35B,324.72,6,64.94,FTE
V002,2017,M01,RP_01_14I,FP_750132,325.09,57.48,65.02,DOL
V002,2017,M01,BP_01_31D_1,FP_999999,325.18,2.58,65.04,EA
V002,2017,M01,RP_01_14H,SF_350307,325.24,10.77,65.05,DOL
V002,2017,M01,BP_01_35I_1,SF_350314,327.67,18.73,65.53,EA
V002,2017,M01,RP_01_31D,FP_750008XBA,328.52,1.57,65.70,MHrs
V002,2017,M01,RP_01_14I,FP_750019,331.84,58.67,66.37,DOL
V002,2017,M01,RP_01_34D,SF_350351,333.01,2.05,66.60,MHrs
V002,2017,M01,RP_01_35B,SF_350049,335.63,59.75,67.13,Hrs
V002,2017,M01,RP_01_14C,SF_350074,336.56,4.95,67.31,Hrs
V002,2017,M01,BP_01_17D_1,SF_350368,336.95,49.78,67.39,EA
V002,2017,M01,BP_01_35H_1,SF_350246,337.67,18.9,67.53,EA
V002,2017,M01,RP_01_35N,BP_01_35E_1,338.43,43.21,67.69,Hrs
V002,2017,M01,BP_01_19C_3,RP_01_19D,339.49,16.02,67.90,HRS
V002,2017,M01,SF_314642,SF_314643,340.54,2304,68.11,EA
V002,2017,M01,SF_314650,SF_314651,341.36,2304,68.27,EA
V002,2017,M01,RP_01_14H,SF_314631,341.37,11.31,68.27,DOL
V002,2017,M01,BP_01_78D_1,RP_01_46A,343.87,7,68.77,FTE
V002,2017,M01,RP_01_31C,BP_01_31D_1,345.52,10.46,69.10,Hrs
V002,2017,M01,BP_01_78D_2,RP_01_17D,346.37,7,69.27,FTE
V002,2017,M01,RP_01_14H,SF_350394,347.17,11.5,69.43,DOL
V002,2017,M01,SF_314634,SF_314635,349.67,2304,69.93,EA
V002,2017,M01,RP_01_40B,RP_01_40D,355.53,19.86,71.11,Hrs
V002,2017,M01,RP_01_40B,RP_01_40C,355.53,19.86,71.11,Hrs
V002,2017,M01,SF_350085,SF_350232,355.64,12397.44,71.13,EA
V002,2017,M01,BP_01_19C_1,RP_01_19H,356.19,16.81,71.24,HRS
V002,2017,M01,BP_01_79B_1,RP_01_61A,358.63,6,71.73,# PC
V002,2017,M01,BP_01_78D_2,RP_01_16I,358.74,7.25,71.75,FTE
V002,2017,M01,RP_01_35B,SF_350058,359.23,63.96,71.85,Hrs
V002,2017,M01,BP_01_78B_1,RP_01_34B,362.05,36,72.41,FTE
V002,2017,M01,BP_01_34D_1,FP_999999,363.79,20.25,72.76,EA
V002,2017,M01,RP_01_19I,SF_350390,364.46,109.17,72.89,MHrs
V002,2017,M01,RP_01_19I,SF_350369,364.66,109.23,72.93,MHrs
V002,2017,M01,RP_01_14E,SF_350014,365.47,1995.42,73.09,LB
V002,2017,M01,RP_01_16E,SF_350266,365.71,27.46,73.14,Hrs
V002,2017,M01,RP_01_35K,SF_314630,368.19,38.4,73.64,MHrs
V002,2017,M01,RP_01_45H,SF_350099,368.98,137.13,73.80,MHrs
V002,2017,M01,BP_01_35F_1,SF_350168,371.66,14.87,74.33,EA
V002,2017,M01,RP_01_38A,SF_350395,373.1,80.33,74.62,Hrs
V002,2017,M01,RP_01_16E,SF_350075,373.84,28.07,74.77,Hrs
V002,2017,M01,RP_01_35C,BP_01_35E_1,373.87,24.01,74.77,Hrs
V002,2017,M01,BP_01_35F_1,SF_350156,374.18,14.97,74.84,EA
V002,2017,M01,BP_01_35F_1,SF_350164,374.18,14.97,74.84,EA
V002,2017,M01,RP_01_14H,SF_350014,375.1,12.43,75.02,DOL
V002,2017,M01,RP_01_16E,SF_350247,376.81,28.29,75.36,Hrs
V002,2017,M01,BP_01_78A_2,RP_01_17D,378.84,7,75.77,FTE
V002,2017,M01,RP_01_14E,SF_350359,379.76,2073.48,75.95,LB
V002,2017,M01,BP_01_45C_2,RP_01_45H,380.08,11.6,76.02,HRS
V002,2017,M01,BP_01_45D_1,FP_750106,380.44,30.31,76.09,EA
V002,2017,M01,RP_01_16D,SF_350075,381.14,29.31,76.23,Hrs
V002,2017,M01,RP_01_45C,BP_01_45G_1,381.81,11.65,76.36,Hrs
V002,2017,M01,SF_314619,SF_314620,385.19,2304,77.04,EA
V002,2017,M01,SF_314647,SF_314648,386.32,2304,77.26,EA
V002,2017,M01,SF_314616,SF_314617,386.81,2304,77.36,EA
V002,2017,M01,RP_01_35B,SF_350156,388.24,69.12,77.65,Hrs
V002,2017,M01,RP_01_35B,SF_350160,388.24,69.12,77.65,Hrs
V002,2017,M01,RP_01_35B,SF_350164,388.24,69.12,77.65,Hrs
V002,2017,M01,RP_01_45F,FP_999999,390.37,283.75,78.07,MHrs
V002,2017,M01,RP_01_35H,SF_350216,391.64,32.26,78.33,MHrs
V002,2017,M01,BP_01_78A_2,RP_01_16I,392.37,7.25,78.47,FTE
V002,2017,M01,RP_01_38A,FP_750005XGA,393.44,84.7,78.69,Hrs
V002,2017,M01,BP_01_78A_3,RP_01_45A,393.89,1,78.78,FTE
V002,2017,M01,BP_01_78A_3,RP_01_14B,393.89,1,78.78,FTE
V002,2017,M01,BP_01_78A_3,RP_01_14A,393.89,1,78.78,FTE
V002,2017,M01,BP_01_78A_3,RP_01_14D,393.89,1,78.78,FTE
V002,2017,M01,BP_01_78A_3,RP_01_16D,393.89,1,78.78,FTE
V002,2017,M01,BP_01_78A_3,RP_01_17A,393.89,1,78.78,FTE
V002,2017,M01,BP_01_78A_3,RP_01_17B,393.89,1,78.78,FTE
V002,2017,M01,BP_01_78A_3,RP_01_61A,393.89,1,78.78,FTE
V002,2017,M01,BP_01_78A_3,RP_01_61B,393.89,1,78.78,FTE
V002,2017,M01,BP_01_78A_3,RP_01_23A,393.89,1,78.78,FTE
V002,2017,M01,BP_01_78A_3,RP_01_24A,393.89,1,78.78,FTE
V002,2017,M01,BP_01_78A_3,RP_01_76B,393.89,1,78.78,FTE
V002,2017,M01,BP_01_78A_3,RP_01_76C,393.89,1,78.78,FTE
V002,2017,M01,BP_01_78A_3,RP_01_31C,393.89,1,78.78,FTE
V002,2017,M01,BP_01_78A_3,RP_01_34A,393.89,1,78.78,FTE
V002,2017,M01,BP_01_78A_3,RP_01_34C,393.89,1,78.78,FTE
V002,2017,M01,RP_01_14B,RP_01_17D,398.13,13.26,79.63,Hrs
V002,2017,M01,BP_01_45G_1,FP_999999,399.51,69.92,79.90,EA
V002,2017,M01,RP_01_14H,SF_350244,400.07,13.25,80.01,DOL
V002,2017,M01,RP_01_35B,SF_350055,401.73,71.52,-80.35,Hrs
V002,2017,M01,SF_314653,SF_314654,401.78,2304,80.36,EA
V002,2017,M01,RP_01_16D,FP_750128,405.04,31.15,81.01,Hrs
V002,2017,M01,RP_01_14H,SF_350075,408.18,13.52,81.64,DOL
V002,2017,M01,RP_01_34D,SF_350232,408.72,2.51,81.74,MHrs
V002,2017,M01,RP_01_14H,SF_350367,410.29,13.59,82.06,DOL
V002,2017,M01,BP_01_19C_2,RP_01_19K,411.84,19.44,82.37,HRS
V002,2017,M01,BP_01_47D_2,RP_01_47B,413.69,28.44,82.74,HRS
V002,2017,M01,RP_01_35G,SF_350049,413.84,59.75,82.77,MHrs
V002,2017,M01,RP_01_34B,SF_350232,413.86,25.11,82.77,Hrs
V002,2017,M01,BP_01_45D_1,FP_999999,414.19,33,82.84,EA
V002,2017,M01,RP_01_35B,SF_350168,414.52,73.8,82.90,Hrs
V002,2017,M01,RP_01_19K,SF_350400,415.13,128.31,83.03,MHrs
V002,2017,M01,BP_01_15A_1,RP_01_15A,415.55,7.58,83.11,PO
V002,2017,M01,RP_01_39A,FP_999999,415.63,32.83,83.13,Hrs
V002,2017,M01,RP_01_16E,SF_350246,415.68,31.21,83.14,Hrs
V002,2017,M01,BP_01_45C_2,RP_01_45D,416.92,12.72,83.38,HRS
V002,2017,M01,BP_01_79B_1,RP_01_23A,418.4,7,83.68,# PC
V002,2017,M01,BP_01_79B_1,RP_01_76A,418.4,7,83.68,# PC
V002,2017,M01,RP_01_14E,SF_350266,418.68,2285.95,83.74,LB
V002,2017,M01,RP_01_35B,SF_350314,420.88,74.93,84.18,Hrs
V002,2017,M01,RP_01_35F,SF_350156,422.62,69.12,84.52,MHrs
V002,2017,M01,RP_01_35F,SF_350164,422.62,69.12,84.52,MHrs
V002,2017,M01,BP_01_15A_1,RP_01_79B,428.34,7.82,85.67,PO
V002,2017,M01,RP_01_14E,SF_350004,431.13,2353.92,86.23,LB
V002,2017,M01,RP_01_14H,SF_350377,435.53,14.43,87.11,DOL
V002,2017,M01,RP_01_35F,SF_350055,437.3,71.52,87.46,MHrs
V002,2017,M01,BP_01_35H_1,SF_350359,439.62,24.6,87.92,EA
V002,2017,M01,RP_01_35B,SF_350040,439.91,78.32,87.98,Hrs
V002,2017,M01,RP_01_35B,SF_350043,439.91,78.32,87.98,Hrs
V002,2017,M01,RP_01_35B,SF_350052,439.91,78.32,87.98,Hrs
V002,2017,M01,RP_01_14C,FP_716428,441.86,6.5,88.37,Hrs
V002,2017,M01,BP_01_78D_1,RP_01_39A,442.12,9,88.42,FTE
V002,2017,M01,RP_01_14H,SF_350015,442.2,14.65,88.44,DOL
V002,2017,M01,RP_01_25A,RP_01_35A,442.94,2.68,88.59,Hrs
V002,2017,M01,RP_01_35G,SF_350058,442.94,63.96,88.59,MHrs
V002,2017,M01,BP_01_78D_2,RP_01_35C,445.33,9,89.07,FTE
V002,2017,M01,SF_350082,SF_350232,446.21,12397.44,89.24,EA
V002,2017,M01,SF_350088,SF_350232,446.21,12397.44,89.24,EA
V002,2017,M01,SF_314612,FP_731680,449.23,2304,89.85,EA
V002,2017,M01,SF_314615,FP_731680,449.23,2304,89.85,EA
V002,2017,M01,SF_314618,FP_731680,449.23,2304,89.85,EA
V002,2017,M01,RP_01_14E,SF_350075,450.3,2458.59,90.06,LB
V002,2017,M01,RP_01_35F,SF_350168,451.23,73.8,90.25,MHrs
V002,2017,M01,SF_350079,SF_350232,457.48,12397.44,91.50,EA
V002,2017,M01,SF_314652,FP_731680,460.48,2304,92.10,EA
V002,2017,M01,RP_01_14I,FP_716428,460.76,81.47,92.15,DOL
V002,2017,M01,RP_01_14F,FP_999999,463.08,1179.17,92.62,LTR
V002,2017,M01,RP_01_14H,SF_350390,464.66,15.39,92.93,DOL
V002,2017,M01,SF_314646,SF_314682,465.41,2304,93.08,EA
V002,2017,M01,BP_01_15A_1,RP_01_35A,465.78,8.5,93.16,PO
V002,2017,M01,BP_01_15A_1,RP_01_35C,465.78,8.5,93.16,PO
V002,2017,M01,SF_314624,FP_731680,466.71,2304,93.34,EA
V002,2017,M01,SF_314638,SF_314683,467.58,2304,93.52,EA
V002,2017,M01,SF_314626,SF_314684,468.26,2304,93.65,EA
V002,2017,M01,RP_01_35C,RP_01_35D,475.56,30.54,95.11,Hrs
V002,2017,M01,RP_01_14H,SF_350366,476.04,15.77,95.21,DOL
V002,2017,M01,RP_01_14H,SF_350242,476.05,15.77,95.21,DOL
V002,2017,M01,RP_01_39A,SF_350005,476.72,37.66,95.34,Hrs
V002,2017,M01,BP_01_35I_1,SF_350369,477.63,27.31,95.53,EA
V002,2017,M01,RP_01_35B,SF_350046,478.1,85.12,95.62,Hrs
V002,2017,M01,BP_01_79B_1,RP_01_19A,478.18,8,95.64,# PC
V002,2017,M01,BP_01_79B_1,RP_01_78A,478.18,8,95.64,# PC
V002,2017,M01,BP_01_79B_1,RP_01_79A,478.18,8,95.64,# PC
V002,2017,M01,RP_01_35G,SF_350160,478.7,69.12,95.74,MHrs
V002,2017,M01,RP_01_35F,SF_350043,478.86,78.32,95.77,MHrs
V002,2017,M01,RP_01_35F,SF_350052,478.86,78.32,95.77,MHrs
V002,2017,M01,RP_01_25B,RP_01_45E,479.94,4753.26,95.99,KwH
V002,2017,M01,RP_01_14H,SF_350246,480.1,15.91,96.02,DOL
V002,2017,M01,RP_01_35B,SF_350132,480.12,85.48,96.02,Hrs
V002,2017,M01,SF_314641,FP_731680,480.29,2304,96.06,EA
V002,2017,M01,SF_314628,FP_731680,480.29,2304,96.06,EA
V002,2017,M01,BP_01_23B_1,RP_01_35E,481.13,13.27,96.23,HRS
V002,2017,M01,RP_01_14H,SF_350369,482.82,16,96.56,DOL
V002,2017,M01,BP_01_35I_1,SF_350223,483.17,27.62,96.63,EA
V002,2017,M01,SF_315664,SF_315680,483.23,1344,96.65,EA
V002,2017,M01,RP_01_39D,SF_350015,484.99,47.28,97.00,MHrs
V002,2017,M01,BP_01_78A_2,RP_01_35C,487.08,9,97.42,FTE
V002,2017,M01,RP_01_35B,SF_350119,487.61,86.81,97.52,Hrs
V002,2017,M01,RP_01_35B,SF_350144,487.63,86.81,97.53,Hrs
V002,2017,M01,RP_01_35L,SF_315653,494.1,22.4,98.82,MHrs
V002,2017,M01,BP_01_78D_2,RP_01_34C,494.81,10,98.96,FTE
V002,2017,M01,SF_314622,SF_314623,495.99,2304,99.20,EA
V002,2017,M01,RP_01_25A,RP_01_16D,498.31,3.01,99.66,Hrs
V002,2017,M01,RP_01_45B,FP_750126,499.96,92.79,99.99,Hrs
V002,2017,M01,BP_01_19C_1,RP_01_19E,500.89,23.64,100.18,HRS
V002,2017,M01,RP_01_14E,SF_315653,503.71,2750.24,100.74,LB
V002,2017,M01,BP_01_76B_1,RP_01_45B,506.71,385.67,101.34,# Paycks
V002,2017,M01,RP_01_14H,SF_350368,509.44,16.88,101.89,DOL
V002,2017,M01,RP_01_14H,SF_350391,510.25,16.9,102.05,DOL
V002,2017,M01,RP_01_35B,SF_350124,515.83,91.84,103.17,Hrs
V002,2017,M01,BP_01_17D_1,SF_350266,515.99,76.23,103.20,EA
V002,2017,M01,SF_315655,SF_315674,520.13,1344,104.03,EA
V002,2017,M01,RP_01_35F,SF_350046,520.43,85.12,104.09,MHrs
V002,2017,M01,RP_01_39D,SF_350363,521.36,50.82,104.27,MHrs
V002,2017,M01,RP_01_14H,SF_350266,524.51,17.38,104.90,DOL
V002,2017,M01,RP_01_14H,SF_350268,525.13,17.4,105.03,DOL
V002,2017,M01,RP_01_14E,SF_314630,526.54,2874.89,105.31,LB
V002,2017,M01,BP_01_17D_1,SF_350075,527.47,77.92,105.49,EA
V002,2017,M01,RP_01_14C,SF_350271,528.1,7.77,105.62,Hrs
V002,2017,M01,RP_01_35B,FP_720863,528.52,94.1,105.70,Hrs
V002,2017,M01,RP_01_25A,RP_01_47B,531.53,3.21,106.31,Hrs
V002,2017,M01,RP_01_35B,SF_350365,531.9,94.7,106.38,Hrs
V002,2017,M01,SF_314656,SF_314640,532.63,2304,106.53,EA
V002,2017,M01,RP_01_38A,SF_350308,532.71,114.69,106.54,Hrs
V002,2017,M01,RP_01_25A,RP_01_16I,538.17,3.25,107.63,Hrs
V002,2017,M01,SF_315651,FP_732880,539.29,1344,107.86,EA
V002,2017,M01,BP_01_23B_1,RP_01_35K,540.77,14.92,108.15,HRS
V002,2017,M01,BP_01_78A_2,RP_01_34C,541.2,10,108.24,FTE
V002,2017,M01,RP_01_25A,RP_01_35J,541.47,3.27,108.29,Hrs
V002,2017,M01,RP_01_35B,SF_350140,541.81,96.46,108.36,Hrs
V002,2017,M01,BP_01_78D_2,RP_01_23B,544.29,11,108.86,FTE
V002,2017,M01,SF_314649,FP_731680,544.72,2304,108.94,EA
V002,2017,M01,BP_01_78A_1,RP_01_45B,549,84,109.80,FTE
V002,2017,M01,RP_01_19K,FP_999999,549.22,169.75,109.84,MHrs
V002,2017,M01,RP_01_39D,SF_314631,549.66,53.58,109.93,MHrs
V002,2017,M01,RP_01_14I,FP_750015,550.51,97.34,110.10,DOL
V002,2017,M01,RP_01_25A,RP_01_38C,553.67,3.35,110.73,Hrs
V002,2017,M01,BP_01_19B_1,RP_01_19I,554.23,31.4,110.85,HRS
V002,2017,M01,RP_01_19I,SF_350242,557.45,166.97,111.49,MHrs
V002,2017,M01,BP_01_17D_1,FP_750128,560.54,82.81,112.11,EA
V002,2017,M01,SF_315661,FP_732880,564.67,1344,112.93,EA
V002,2017,M01,SF_315660,FP_732880,575.01,1344,115.00,EA
V002,2017,M01,BP_01_38D_2,RP_01_38B,576.99,66.1,115.40,HRS
V002,2017,M01,SF_350052,SF_350326,578.64,17983.68,115.73,EA
V002,2017,M01,RP_01_35F,SF_350365,578.99,94.7,115.80,MHrs
V002,2017,M01,SF_350393,SF_350394,579.49,20643.84,115.90,EA
V002,2017,M01,BP_01_17C_2,RP_01_14F,581.92,90.57,116.38,HRS
V002,2017,M01,SF_350043,SF_350326,583.18,17983.68,116.64,EA
V002,2017,M01,RP_01_38B,SF_350395,588.11,80.33,117.62,MHrs
V002,2017,M01,RP_01_35F,SF_350140,589.78,96.46,117.96,MHrs
V002,2017,M01,BP_01_35F_1,SF_350365,591.74,23.67,118.35,EA
V002,2017,M01,RP_01_35G,SF_350132,591.99,85.48,118.40,MHrs
V002,2017,M01,RP_01_46C,FP_750079XBA,592.79,31.76,118.56,MHrs
V002,2017,M01,RP_01_38D,BP_01_38D_2,594.44,68.1,118.89,Hrs
V002,2017,M01,BP_01_78A_2,RP_01_23B,595.32,11,119.06,FTE
V002,2017,M01,SF_350046,SF_350326,596.14,17983.68,119.23,EA
V002,2017,M01,SF_350040,FP_750087,600.56,35967.36,120.11,EA
V002,2017,M01,RP_01_35G,SF_350144,601.24,86.81,120.25,MHrs
V002,2017,M01,SF_314651,FP_731680,604.9,2304,120.98,EA
V002,2017,M01,SF_350049,SF_350326,606.04,17983.68,121.21,EA
V002,2017,M01,RP_01_40B,BP_01_40B_1,609.48,34.05,121.90,Hrs
V002,2017,M01,SF_350140,SF_350394,612.55,20643.84,122.51,EA
V002,2017,M01,RP_01_35B,SF_350390,613.17,109.17,122.63,Hrs
V002,2017,M01,RP_01_35B,SF_350369,613.51,109.23,122.70,Hrs
V002,2017,M01,SF_315680,FP_732880,615.71,1344,123.14,EA
V002,2017,M01,BP_01_47D_1,RP_01_47C,620.53,42.66,124.11,HRS
V002,2017,M01,RP_01_19G,SF_350049,623.28,59.75,124.66,MHrs
V002,2017,M01,RP_01_14I,FP_750063,624.73,110.46,124.95,DOL
V002,2017,M01,SF_350172,SF_350394,627.78,20643.84,125.56,EA
V002,2017,M01,RP_01_16A,RP_01_16C,629.5,5.66,125.90,Hrs
V002,2017,M01,RP_01_19I,FP_719456,632.73,189.52,126.55,MHrs
V002,2017,M01,BP_01_17B_1,RP_01_14I,635.66,69.4,127.13,HRS
V002,2017,M01,RP_01_35G,SF_350124,636.03,91.84,127.21,MHrs
V002,2017,M01,RP_01_14E,SF_350246,638.14,3484.17,127.63,LB
V002,2017,M01,BP_01_78D_2,RP_01_78C,643.25,13,128.65,FTE
V002,2017,M01,RP_01_39A,SF_350363,643.35,50.82,128.67,Hrs
V002,2017,M01,SF_350147,SF_350394,646.39,20643.84,129.28,EA
V002,2017,M01,SF_314620,FP_731680,648.82,2304,129.76,EA
V002,2017,M01,SF_314617,FP_731680,650.47,2304,130.09,EA
V002,2017,M01,BP_01_79B_1,RP_01_14A,657.49,11,131.50,# PC
V002,2017,M01,RP_01_25A,RP_01_25B,658.87,3.98,131.77,Hrs
V002,2017,M01,SF_314635,FP_731680,666.35,2304,133.27,EA
V002,2017,M01,RP_01_45E,FP_999999,666.83,133.92,133.37,MHrs
V002,2017,M01,RP_01_19G,SF_350058,667.11,63.96,133.42,MHrs
V002,2017,M01,RP_01_39B,RP_01_39D,668.41,100.23,133.68,Hrs
V002,2017,M01,RP_01_14E,SF_350247,671.49,3666.29,134.30,LB
V002,2017,M01,RP_01_45C,RP_01_45E,673.85,20.57,134.77,Hrs
V002,2017,M01,RP_01_16H,FP_750087,674.64,56.93,-134.93,Hrs
V002,2017,M01,RP_01_45C,RP_01_45G,675.47,20.62,135.09,Hrs
V002,2017,M01,BP_01_17D_1,FP_750019,679.86,100.43,135.97,EA
V002,2017,M01,BP_01_35E_1,FP_999999,679.93,42.08,135.99,EA
V002,2017,M01,RP_01_14H,SF_350039,682.09,22.6,136.42,DOL
V002,2017,M01,RP_01_19E,FP_999999,684.15,164.33,136.83,MHrs
V002,2017,M01,RP_01_38C,FP_999999,689,8,137.80,MHrs
V002,2017,M01,BP_01_78D_2,RP_01_16E,692.73,14,138.55,FTE
V002,2017,M01,BP_01_78D_2,RP_01_19B,692.73,14,138.55,FTE
V002,2017,M01,BP_01_78D_2,RP_01_35N,692.73,14,138.55,FTE
V002,2017,M01,RP_01_35B,SF_350287,694.33,123.62,138.87,Hrs
V002,2017,M01,RP_01_45D,FP_750131,695.53,172.03,139.11,MHrs
V002,2017,M01,SF_350132,SF_350394,697.44,20643.84,139.49,EA
V002,2017,M01,RP_01_16E,SF_350074,699.45,52.52,139.89,Hrs
V002,2017,M01,BP_01_78A_2,RP_01_78C,703.56,13,140.71,FTE
V002,2017,M01,SF_350144,SF_350394,704.08,20643.84,140.82,EA
V002,2017,M01,RP_01_19H,SF_350359,704.83,1402.78,140.97,MHrs
V002,2017,M01,RP_01_19I,SF_350039,705.36,211.28,141.07,MHrs
V002,2017,M01,RP_01_19D,SF_350040,706.44,156.64,141.29,MHrs
V002,2017,M01,SF_350055,SF_350326,706.61,17983.68,141.32,EA
V002,2017,M01,RP_01_14H,SF_350400,707.01,23.42,141.40,DOL
V002,2017,M01,RP_01_14H,SF_350006,707.63,23.44,141.53,DOL
V002,2017,M01,SF_350092,SF_350232,710.88,12397.44,142.18,EA
V002,2017,M01,RP_01_40B,RP_01_47B,711.06,39.73,142.21,Hrs
V002,2017,M01,RP_01_40B,RP_01_47C,711.06,39.73,142.21,Hrs
V002,2017,M01,RP_01_16D,SF_350074,713.1,54.85,142.62,Hrs
V002,2017,M01,RP_01_25A,RP_01_40C,719.78,4.35,143.96,Hrs
V002,2017,M01,RP_01_25A,RP_01_47C,719.78,4.35,143.96,Hrs
V002,2017,M01,RP_01_35B,SF_350400,720.68,128.31,144.14,Hrs
V002,2017,M01,RP_01_19G,SF_350160,720.98,69.12,144.20,MHrs
V002,2017,M01,SF_314654,FP_731680,722.2,2304,144.44,EA
V002,2017,M01,RP_01_35D,SF_350040,722.79,156.64,144.56,MHrs
V002,2017,M01,RP_01_19E,SF_350119,722.82,173.62,144.56,MHrs
V002,2017,M01,SF_350339,FP_750079XBA,722.98,3175.92,144.60,EA
V002,2017,M01,BP_01_19C_2,RP_01_19I,723.51,34.15,144.70,HRS
V002,2017,M01,RP_01_47D,BP_01_47D_2,723.95,49.77,144.79,Hrs
V002,2017,M01,SF_350124,SF_350394,727.67,20643.84,145.53,EA
V002,2017,M01,RP_01_25A,RP_01_19A,729.34,4.41,145.87,Hrs
V002,2017,M01,BP_01_15A_1,RP_01_45A,735.2,13.42,147.04,PO
V002,2017,M01,BP_01_15A_1,RP_01_45C,735.2,13.42,147.04,PO
V002,2017,M01,BP_01_78D_1,RP_01_47A,736.86,15,147.37,FTE
V002,2017,M01,RP_01_45B,SF_350099,738.84,137.13,147.77,Hrs
V002,2017,M01,RP_01_35C,RP_01_35I,742.91,47.7,148.58,Hrs
V002,2017,M01,RP_01_45E,FP_750087,746.24,149.86,149.25,MHrs
V002,2017,M01,RP_01_35F,SF_350287,755.81,123.62,151.16,MHrs
V002,2017,M01,BP_01_78A_2,RP_01_16E,757.68,14,151.54,FTE
V002,2017,M01,BP_01_78A_2,RP_01_19B,757.68,14,151.54,FTE
V002,2017,M01,BP_01_78A_2,RP_01_35N,757.68,14,151.54,FTE
V002,2017,M01,BP_01_45C_1,RP_01_45H,760.16,23.2,152.03,HRS
V002,2017,M01,RP_01_25A,RP_01_45H,764.07,4.62,152.81,Hrs
V002,2017,M01,RP_01_19F,SF_350075,765.42,299.22,153.08,MHrs
V002,2017,M01,RP_01_19I,SF_350218,766.67,229.64,153.33,MHrs
V002,2017,M01,BP_01_19B_3,RP_01_19D,768.36,43.53,153.67,HRS
V002,2017,M01,SF_350334,FP_750095XJA,770.42,80,154.08,EA
V002,2017,M01,BP_01_35F_1,SF_350287,772.45,30.9,154.49,EA
V002,2017,M01,SF_314643,FP_731680,774.34,2304,154.87,EA
V002,2017,M01,RP_01_16H,FP_750131,774.43,65.35,154.89,Hrs
V002,2017,M01,RP_01_25A,RP_01_39D,775.14,4.69,155.03,Hrs
V002,2017,M01,SF_314640,FP_731680,781.31,2304,156.26,EA
V002,2017,M01,RP_01_25A,RP_01_17B,781.61,4.72,156.32,Hrs
V002,2017,M01,BP_01_23B_2,RP_01_35E,785.01,21.66,157.00,HRS
V002,2017,M01,BP_01_78A_3,RP_01_45B,787.77,2,157.55,FTE
V002,2017,M01,BP_01_78A_3,RP_01_45C,787.77,2,157.55,FTE
V002,2017,M01,BP_01_78A_3,RP_01_14C,787.77,2,157.55,FTE
V002,2017,M01,BP_01_78A_3,RP_01_15A,787.77,2,157.55,FTE
V002,2017,M01,BP_01_78A_3,RP_01_16A,787.77,2,157.55,FTE
V002,2017,M01,BP_01_78A_3,RP_01_19A,787.77,2,157.55,FTE
V002,2017,M01,BP_01_78A_3,RP_01_75A,787.77,2,157.55,FTE
V002,2017,M01,BP_01_78A_3,RP_01_35A,787.77,2,157.55,FTE
V002,2017,M01,BP_01_78A_3,RP_01_35C,787.77,2,157.55,FTE
V002,2017,M01,SF_350207,SF_350394,788.54,20643.84,157.71,EA
V002,2017,M01,SF_350211,SF_350394,788.54,20643.84,157.71,EA
V002,2017,M01,RP_01_14B,RP_01_14F,796.25,26.51,159.25,Hrs
V002,2017,M01,BP_01_19B_1,RP_01_19H,806.15,45.67,161.23,HRS
V002,2017,M01,RP_01_25A,RP_01_15A,807.26,4.88,161.45,Hrs
V002,2017,M01,RP_01_25A,RP_01_35L,809.39,4.89,161.88,Hrs
V002,2017,M01,BP_01_19C_3,RP_01_19G,810.33,38.24,162.07,HRS
V002,2017,M01,RP_01_14E,SF_350369,814.09,4444.88,162.82,LB
