Version,Year,Month,Sender,Receiver,Cost,Quantity,UoM,
A/T,2017,M01,RP_01_14C,SF_350243,0,0,Hrs,
A/T,2017,M01,RP_01_14C,SF_350244,0,0,Hrs,
A/T,2017,M01,RP_01_14C,SF_350246,0,0,Hrs,
A/T,2017,M01,RP_01_14C,SF_350247,0,0,Hrs,
A/T,2017,M01,RP_01_14C,SF_350266,0,0,Hrs,
A/T,2017,M01,RP_01_14C,SF_350271,0,0,Hrs,
A/T,2017,M01,RP_01_14C,SF_350276,0,0,Hrs,
A/T,2017,M01,RP_01_14C,SF_350277,0,0,Hrs,
A/T,2017,M01,RP_01_14C,SF_350297,0,0,Hrs,
A/T,2017,M01,RP_01_14C,SF_350298,0,0,Hrs,
A/T,2017,M01,RP_01_14C,SF_350307,0,0,Hrs,
A/T,2017,M01,RP_01_14C,SF_350308,0,0,Hrs,
A/T,2017,M01,RP_01_14C,SF_350338,0,0,Hrs,
A/T,2017,M01,RP_01_14C,SF_350360,0,0,Hrs,
A/T,2017,M01,RP_01_14C,SF_350364,0,0,Hrs,
A/T,2017,M01,RP_01_14C,SF_350366,0,0,Hrs,
A/T,2017,M01,RP_01_14C,SF_350367,0,0,Hrs,
A/T,2017,M01,RP_01_14C,SF_350369,0,0,Hrs,
A/T,2017,M01,RP_01_14C,SF_350391,0,0,Hrs,
A/T,2017,M01,RP_01_14C,SF_350394,0,0,Hrs,
A/T,2017,M01,RP_01_14C,SF_350006,0,0,Hrs,
A/T,2017,M01,RP_01_14C,SF_350016,0,0,Hrs,
A/T,2017,M01,RP_01_14C,SF_350025,0,0,Hrs,
A/T,2017,M01,RP_01_14C,SF_350027,0,0,Hrs,
A/T,2017,M01,RP_01_14C,SF_350339,0,0,Hrs,
A/T,2017,M01,RP_01_14C,SF_350347,0,0,Hrs,
A/T,2017,M01,RP_01_14C,SF_350377,0,0,Hrs,
A/T,2017,M01,RP_01_14C,SF_350414,0,0,Hrs,
A/T,2017,M01,RP_01_14C,FP_750122,0,0,Hrs,
A/T,2017,M01,RP_01_14C,FP_750002XFA,0,0,Hrs,
A/T,2017,M01,RP_01_14C,FP_750079XBA,0,0,Hrs,
A/T,2017,M01,RP_01_14E,SF_314624,0,0,LB,
A/T,2017,M01,RP_01_14E,SF_314626,0,0,LB,
A/T,2017,M01,RP_01_14E,SF_314630,0,0,LB,
A/T,2017,M01,RP_01_14E,SF_314633,0,0,LB,
A/T,2017,M01,RP_01_14E,SF_314634,0,0,LB,
A/T,2017,M01,RP_01_14E,SF_314637,0,0,LB,
A/T,2017,M01,RP_01_14E,SF_314639,0,0,LB,
A/T,2017,M01,RP_01_14E,SF_314642,0,0,LB,
A/T,2017,M01,RP_01_14E,SF_314644,0,0,LB,
A/T,2017,M01,RP_01_14E,SF_314645,0,0,LB,
A/T,2017,M01,RP_01_14E,SF_314646,0,0,LB,
A/T,2017,M01,RP_01_14E,SF_314650,0,0,LB,
A/T,2017,M01,RP_01_14E,SF_314653,0,0,LB,
A/T,2017,M01,RP_01_14E,SF_314656,0,0,LB,
A/T,2017,M01,RP_01_14E,SF_315656,0,0,LB,
A/T,2017,M01,RP_01_14E,SF_315657,0,0,LB,
A/T,2017,M01,RP_01_14E,SF_315660,0,0,LB,
A/T,2017,M01,RP_01_14E,SF_315738,0,0,LB,
A/T,2017,M01,RP_01_14E,SF_350040,0,0,LB,
A/T,2017,M01,RP_01_14E,SF_350043,0,0,LB,
A/T,2017,M01,RP_01_14E,SF_350046,0,0,LB,
A/T,2017,M01,RP_01_14E,SF_350049,0,0,LB,
A/T,2017,M01,RP_01_14E,SF_350052,0,0,LB,
A/T,2017,M01,RP_01_14E,SF_350075,0,0,LB,
A/T,2017,M01,RP_01_14E,SF_350156,0,0,LB,
A/T,2017,M01,RP_01_14E,SF_350172,0,0,LB,
A/T,2017,M01,RP_01_14E,SF_350207,0,0,LB,
A/T,2017,M01,RP_01_14E,SF_350211,0,0,LB,
A/T,2017,M01,RP_01_14E,SF_350218,0,0,LB,
A/T,2017,M01,RP_01_14E,SF_350242,0,0,LB,
A/T,2017,M01,RP_01_14E,SF_350243,0,0,LB,
A/T,2017,M01,RP_01_14E,SF_350244,0,0,LB,
A/T,2017,M01,RP_01_14E,SF_350246,0,0,LB,
A/T,2017,M01,RP_01_14E,SF_350277,0,0,LB,
A/T,2017,M01,RP_01_14E,SF_350280,0,0,LB,
A/T,2017,M01,RP_01_14E,SF_350287,0,0,LB,
A/T,2017,M01,RP_01_14E,SF_350338,0,0,LB,
A/T,2017,M01,RP_01_14E,SF_350350,0,0,LB,
A/T,2017,M01,RP_01_14E,SF_350364,0,0,LB,
A/T,2017,M01,RP_01_14E,SF_350390,0,0,LB,
A/T,2017,M01,RP_01_14E,SF_350393,0,0,LB,
A/T,2017,M01,RP_01_14E,SF_350014,0,0,LB,
A/T,2017,M01,RP_01_14E,SF_350025,0,0,LB,
A/T,2017,M01,RP_01_14E,SF_350316,0,0,LB,
A/T,2017,M01,RP_01_14E,SF_350332,0,0,LB,
A/T,2017,M01,RP_01_14E,SF_350336,0,0,LB,
A/T,2017,M01,RP_01_14E,SF_350341,0,0,LB,
A/T,2017,M01,RP_01_14E,SF_350345,0,0,LB,
A/T,2017,M01,RP_01_14E,SF_350347,0,0,LB,
A/T,2017,M01,RP_01_14E,FP_750128,0,0,LB,
A/T,2017,M01,RP_01_14E,FP_720543,0,0,LB,
A/T,2017,M01,RP_01_14E,FP_720863,0,0,LB,
A/T,2017,M01,RP_01_14E,FP_999999,0,0,LB,
A/T,2017,M01,RP_01_14F,SF_315680,0,0,LTR,
A/T,2017,M01,RP_01_14F,SF_350230,0,0,LTR,
A/T,2017,M01,RP_01_14F,SF_350232,0,0,LTR,
A/T,2017,M01,RP_01_14F,SF_350351,0,0,LTR,
A/T,2017,M01,RP_01_14F,SF_350360,0,0,LTR,
A/T,2017,M01,RP_01_14F,SF_350366,0,0,LTR,
A/T,2017,M01,RP_01_14F,SF_350367,0,0,LTR,
A/T,2017,M01,RP_01_14F,SF_350391,0,0,LTR,
A/T,2017,M01,RP_01_14F,SF_350394,0,0,LTR,
A/T,2017,M01,RP_01_14F,SF_350006,0,0,LTR,
A/T,2017,M01,RP_01_14F,SF_350015,0,0,LTR,
A/T,2017,M01,RP_01_14F,SF_350016,0,0,LTR,
A/T,2017,M01,RP_01_14F,SF_350363,0,0,LTR,
A/T,2017,M01,RP_01_14F,FP_750066,0,0,LTR,
A/T,2017,M01,RP_01_14F,FP_750132,0,0,LTR,
A/T,2017,M01,RP_01_14F,FP_999999,0,0,LTR,
A/T,2017,M01,RP_01_14G,SF_315651,0,0,EA,
A/T,2017,M01,RP_01_14G,SF_315655,0,0,EA,
A/T,2017,M01,RP_01_14G,SF_315660,0,0,EA,
A/T,2017,M01,RP_01_14G,SF_315661,0,0,EA,
A/T,2017,M01,RP_01_14G,SF_350099,0,0,EA,
A/T,2017,M01,RP_01_14G,SF_350232,0,0,EA,
A/T,2017,M01,RP_01_14G,SF_350268,0,0,EA,
A/T,2017,M01,RP_01_14G,SF_350359,0,0,EA,
A/T,2017,M01,RP_01_14G,SF_350360,0,0,EA,
A/T,2017,M01,RP_01_14G,SF_350366,0,0,EA,
A/T,2017,M01,RP_01_14G,SF_350316,0,0,EA,
A/T,2017,M01,RP_01_14G,FP_750015,0,0,EA,
A/T,2017,M01,RP_01_14G,FP_750087,0,0,EA,
A/T,2017,M01,RP_01_14G,FP_750106,0,0,EA,
A/T,2017,M01,RP_01_14G,FP_750122,0,0,EA,
A/T,2017,M01,RP_01_14G,FP_750126,0,0,EA,
A/T,2017,M01,RP_01_14G,FP_719456,0,0,EA,
A/T,2017,M01,RP_01_14H,SF_314613,0,0,DOL,
A/T,2017,M01,RP_01_14H,SF_314614,0,0,DOL,
A/T,2017,M01,RP_01_14H,SF_314617,0,0,DOL,
A/T,2017,M01,RP_01_14H,SF_314620,0,0,DOL,
A/T,2017,M01,RP_01_14H,SF_314622,0,0,DOL,
A/T,2017,M01,RP_01_14H,SF_314624,0,0,DOL,
A/T,2017,M01,RP_01_14H,SF_314634,0,0,DOL,
A/T,2017,M01,RP_01_14H,SF_314635,0,0,DOL,
A/T,2017,M01,RP_01_14H,SF_314640,0,0,DOL,
A/T,2017,M01,RP_01_14H,SF_314643,0,0,DOL,
A/T,2017,M01,RP_01_14H,SF_314646,0,0,DOL,
A/T,2017,M01,RP_01_14H,SF_314648,0,0,DOL,
A/T,2017,M01,RP_01_14H,SF_314651,0,0,DOL,
A/T,2017,M01,RP_01_14H,SF_314653,0,0,DOL,
A/T,2017,M01,RP_01_14H,SF_314655,0,0,DOL,
A/T,2017,M01,RP_01_14H,SF_314656,0,0,DOL,
A/T,2017,M01,RP_01_14H,SF_314683,0,0,DOL,
A/T,2017,M01,RP_01_14H,SF_314684,0,0,DOL,
A/T,2017,M01,RP_01_14H,SF_315651,0,0,DOL,
A/T,2017,M01,RP_01_14H,SF_315653,0,0,DOL,
A/T,2017,M01,RP_01_14H,SF_315656,0,0,DOL,
A/T,2017,M01,RP_01_14H,SF_315657,0,0,DOL,
A/T,2017,M01,RP_01_14H,SF_315662,0,0,DOL,
A/T,2017,M01,RP_01_14H,SF_315664,0,0,DOL,
A/T,2017,M01,RP_01_14H,SF_315674,0,0,DOL,
A/T,2017,M01,RP_01_14H,SF_315680,0,0,DOL,
A/T,2017,M01,RP_01_14H,SF_315738,0,0,DOL,
A/T,2017,M01,RP_01_14H,SF_350039,0,0,DOL,
A/T,2017,M01,RP_01_14H,SF_350046,0,0,DOL,
A/T,2017,M01,RP_01_14H,SF_350055,0,0,DOL,
A/T,2017,M01,RP_01_14H,SF_350058,0,0,DOL,
A/T,2017,M01,RP_01_14H,SF_350079,0,0,DOL,
A/T,2017,M01,RP_01_14H,SF_350085,0,0,DOL,
A/T,2017,M01,RP_01_14H,SF_350092,0,0,DOL,
A/T,2017,M01,RP_01_14H,SF_350097,0,0,DOL,
A/T,2017,M01,RP_01_14H,SF_350098,0,0,DOL,
A/T,2017,M01,RP_01_14H,SF_350099,0,0,DOL,
A/T,2017,M01,RP_01_14H,SF_350100,0,0,DOL,
A/T,2017,M01,RP_01_14H,SF_350124,0,0,DOL,
A/T,2017,M01,RP_01_14H,SF_350132,0,0,DOL,
A/T,2017,M01,RP_01_14H,SF_350140,0,0,DOL,
A/T,2017,M01,RP_01_14H,SF_350144,0,0,DOL,
A/T,2017,M01,RP_01_14H,SF_350156,0,0,DOL,
A/T,2017,M01,RP_01_14H,SF_350160,0,0,DOL,
A/T,2017,M01,RP_01_14H,SF_350168,0,0,DOL,
A/T,2017,M01,RP_01_14H,SF_350172,0,0,DOL,
A/T,2017,M01,RP_01_14H,SF_350218,0,0,DOL,
A/T,2017,M01,RP_01_14H,SF_350230,0,0,DOL,
A/T,2017,M01,RP_01_14H,SF_350232,0,0,DOL,
A/T,2017,M01,RP_01_14H,SF_350233,0,0,DOL,
A/T,2017,M01,RP_01_14H,SF_350243,0,0,DOL,
A/T,2017,M01,RP_01_14H,SF_350247,0,0,DOL,
A/T,2017,M01,RP_01_14H,SF_350276,0,0,DOL,
A/T,2017,M01,RP_01_14H,SF_350277,0,0,DOL,
A/T,2017,M01,RP_01_14H,SF_350279,0,0,DOL,
A/T,2017,M01,RP_01_14H,SF_350281,0,0,DOL,
A/T,2017,M01,RP_01_14H,SF_350308,0,0,DOL,
A/T,2017,M01,RP_01_14H,SF_350326,0,0,DOL,
A/T,2017,M01,RP_01_14H,SF_350364,0,0,DOL,
A/T,2017,M01,RP_01_14H,SF_350365,0,0,DOL,
A/T,2017,M01,RP_01_14H,SF_350366,0,0,DOL,
A/T,2017,M01,RP_01_14H,SF_350369,0,0,DOL,
A/T,2017,M01,RP_01_14H,SF_350390,0,0,DOL,
A/T,2017,M01,RP_01_14H,SF_350391,0,0,DOL,
A/T,2017,M01,RP_01_14H,SF_350393,0,0,DOL,
A/T,2017,M01,RP_01_14H,SF_350394,0,0,DOL,
A/T,2017,M01,RP_01_14H,SF_350004,0,0,DOL,
A/T,2017,M01,RP_01_14H,SF_350014,0,0,DOL,
A/T,2017,M01,RP_01_14H,SF_350015,0,0,DOL,
A/T,2017,M01,RP_01_14H,SF_350027,0,0,DOL,
A/T,2017,M01,RP_01_14H,SF_350250,0,0,DOL,
A/T,2017,M01,RP_01_14H,SF_350316,0,0,DOL,
A/T,2017,M01,RP_01_14H,SF_350332,0,0,DOL,
A/T,2017,M01,RP_01_14H,SF_350339,0,0,DOL,
A/T,2017,M01,RP_01_14H,SF_350347,0,0,DOL,
A/T,2017,M01,RP_01_14H,SF_350414,0,0,DOL,
A/T,2017,M01,RP_01_14I,FP_750022,0,0,DOL,
A/T,2017,M01,RP_01_14I,FP_750066,0,0,DOL,
A/T,2017,M01,RP_01_14I,FP_750087,0,0,DOL,
A/T,2017,M01,RP_01_14I,FP_750096,0,0,DOL,
A/T,2017,M01,RP_01_14I,FP_750106,0,0,DOL,
A/T,2017,M01,RP_01_14I,FP_750132,0,0,DOL,
A/T,2017,M01,RP_01_14I,FP_720543,0,0,DOL,
A/T,2017,M01,RP_01_14I,FP_750002XFA,0,0,DOL,
A/T,2017,M01,RP_01_14I,FP_750005XGA,0,0,DOL,
A/T,2017,M01,RP_01_14I,FP_750079XBA,0,0,DOL,
A/T,2017,M01,RP_01_14I,FP_750095XJA,0,0,DOL,
A/T,2017,M01,RP_01_17C,BP_01_17C_2,0,0,Hrs,
A/T,2017,M01,RP_01_17C,BP_01_17C_3,0,0,Hrs,
A/T,2017,M01,RP_01_17C,BP_01_17C_4,0,0,Hrs,
A/T,2017,M01,RP_01_38D,BP_01_38B_1,0,0,Hrs,
A/T,2017,M01,RP_01_38D,BP_01_38C_1,0,0,Hrs,
A/T,2017,M01,RP_01_38D,BP_01_38D_1,0,0,Hrs,
A/T,2017,M01,RP_01_38D,BP_01_38D_2,0,0,Hrs,
A/T,2017,M01,RP_01_47D,RP_01_47C,0,0,Hrs,
A/T,2017,M01,BP_01_61C_1,FP_CTS,0,0,HRS,
A/T,2017,M01,BP_01_61C_2,FP_CTS,0,0,HRS,
A/T,2017,M01,BP_01_61D_1,FP_CTS,0,0,HRS,
A/T,2017,M01,BP_01_61D_2,FP_CTS,0,0,HRS,
A/T,2017,M01,BP_01_70A_1,FP_CTS,0,0,HRS,
A/T,2017,M01,BP_01_70A_2,FP_CTS,0,0,HRS,
A/T,2017,M01,BP_01_78A_1,RP_01_35B,0,0,FTE,
A/T,2017,M01,BP_01_78A_1,RP_01_38A,0,0,FTE,
A/T,2017,M01,BP_01_78A_1,RP_01_45B,0,0,FTE,
A/T,2017,M01,BP_01_78A_1,RP_01_47A,0,0,FTE,
A/T,2017,M01,BP_01_78A_2,RP_01_61D,0,0,FTE,
A/T,2017,M01,BP_01_78A_2,RP_01_75A,0,0,FTE,
A/T,2017,M01,BP_01_78A_2,RP_01_78B,0,0,FTE,
A/T,2017,M01,BP_01_78A_2,RP_01_78C,0,0,FTE,
A/T,2017,M01,BP_01_78A_2,RP_01_14B,0,0,FTE,
A/T,2017,M01,BP_01_78A_2,RP_01_15A,0,0,FTE,
A/T,2017,M01,BP_01_78A_2,RP_01_16A,0,0,FTE,
A/T,2017,M01,BP_01_78A_2,RP_01_16C,0,0,FTE,
A/T,2017,M01,BP_01_78A_2,RP_01_16D,0,0,FTE,
A/T,2017,M01,BP_01_78A_2,RP_01_16F,0,0,FTE,
A/T,2017,M01,BP_01_78A_2,RP_01_16G,0,0,FTE,
A/T,2017,M01,BP_01_78A_2,RP_01_16H,0,0,FTE,
A/T,2017,M01,BP_01_78A_2,RP_01_17A,0,0,FTE,
A/T,2017,M01,BP_01_78A_2,RP_01_17B,0,0,FTE,
A/T,2017,M01,BP_01_78A_2,RP_01_18A,0,0,FTE,
A/T,2017,M01,BP_01_78A_2,RP_01_19A,0,0,FTE,
A/T,2017,M01,BP_01_78A_2,RP_01_19C,0,0,FTE,
A/T,2017,M01,BP_01_78A_2,RP_01_23A,0,0,FTE,
A/T,2017,M01,BP_01_78A_2,RP_01_23B,0,0,FTE,
A/T,2017,M01,BP_01_78A_2,RP_01_25A,0,0,FTE,
A/T,2017,M01,BP_01_78A_2,RP_01_31A,0,0,FTE,
A/T,2017,M01,BP_01_78A_2,RP_01_31B,0,0,FTE,
A/T,2017,M01,BP_01_78A_2,RP_01_31C,0,0,FTE,
A/T,2017,M01,BP_01_78A_2,RP_01_34B,0,0,FTE,
A/T,2017,M01,BP_01_78A_2,RP_01_34C,0,0,FTE,
A/T,2017,M01,BP_01_78A_2,RP_01_35B,0,0,FTE,
A/T,2017,M01,BP_01_78A_2,RP_01_38A,0,0,FTE,
A/T,2017,M01,BP_01_78A_2,RP_01_39B,0,0,FTE,
A/T,2017,M01,BP_01_78A_2,RP_01_40B,0,0,FTE,
A/T,2017,M01,BP_01_78A_2,RP_01_45A,0,0,FTE,
A/T,2017,M01,BP_01_78A_2,RP_01_45B,0,0,FTE,
A/T,2017,M01,BP_01_78A_2,RP_01_45C,0,0,FTE,
A/T,2017,M01,BP_01_78A_2,RP_01_46A,0,0,FTE,
A/T,2017,M01,BP_01_78A_2,RP_01_14D,0,0,FTE,
A/T,2017,M01,BP_01_78A_2,RP_01_38D,0,0,FTE,
A/T,2017,M01,BP_01_78A_2,RP_01_47D,0,0,FTE,
A/T,2017,M01,BP_01_78A_3,RP_01_61A,0,0,FTE,
A/T,2017,M01,BP_01_78A_3,RP_01_61B,0,0,FTE,
A/T,2017,M01,BP_01_78A_3,RP_01_61C,0,0,FTE,
A/T,2017,M01,BP_01_78A_3,RP_01_70A,0,0,FTE,
A/T,2017,M01,BP_01_78A_3,RP_01_75A,0,0,FTE,
A/T,2017,M01,BP_01_78A_3,RP_01_76A,0,0,FTE,
A/T,2017,M01,BP_01_78A_3,RP_01_76B,0,0,FTE,
A/T,2017,M01,BP_01_78A_3,RP_01_76C,0,0,FTE,
A/T,2017,M01,BP_01_78A_3,RP_01_78A,0,0,FTE,
A/T,2017,M01,BP_01_78A_3,RP_01_79A,0,0,FTE,
A/T,2017,M01,BP_01_78A_3,RP_01_14A,0,0,FTE,
A/T,2017,M01,BP_01_78A_3,RP_01_14B,0,0,FTE,
A/T,2017,M01,BP_01_78A_3,RP_01_15A,0,0,FTE,
A/T,2017,M01,BP_01_78A_3,RP_01_16A,0,0,FTE,
A/T,2017,M01,BP_01_78A_3,RP_01_16D,0,0,FTE,
A/T,2017,M01,BP_01_78A_3,RP_01_17A,0,0,FTE,
A/T,2017,M01,BP_01_78A_3,RP_01_17B,0,0,FTE,
A/T,2017,M01,BP_01_78A_3,RP_01_19A,0,0,FTE,
A/T,2017,M01,BP_01_78A_3,RP_01_19C,0,0,FTE,
A/T,2017,M01,BP_01_78A_3,RP_01_23A,0,0,FTE,
A/T,2017,M01,BP_01_78A_3,RP_01_24A,0,0,FTE,
A/T,2017,M01,BP_01_78A_3,RP_01_34A,0,0,FTE,
A/T,2017,M01,BP_01_78A_3,RP_01_34C,0,0,FTE,
A/T,2017,M01,BP_01_78A_3,RP_01_35A,0,0,FTE,
A/T,2017,M01,BP_01_78A_3,RP_01_35B,0,0,FTE,
A/T,2017,M01,BP_01_78A_3,RP_01_35C,0,0,FTE,
A/T,2017,M01,BP_01_78A_3,RP_01_45A,0,0,FTE,
A/T,2017,M01,BP_01_78A_3,RP_01_45B,0,0,FTE,
A/T,2017,M01,BP_01_78A_3,RP_01_45C,0,0,FTE,
A/T,2017,M01,BP_01_78A_3,RP_01_14C,0,0,FTE,
A/T,2017,M01,BP_01_78A_3,RP_01_14D,0,0,FTE,
A/T,2017,M01,BP_01_78B_1,RP_01_16A,0,0,FTE,
A/T,2017,M01,BP_01_78B_1,RP_01_38A,0,0,FTE,
A/T,2017,M01,BP_01_78B_1,RP_01_46A,0,0,FTE,
A/T,2017,M01,BP_01_78B_2,RP_01_16H,0,0,FTE,
A/T,2017,M01,BP_01_78B_2,RP_01_17C,0,0,FTE,
A/T,2017,M01,BP_01_78B_3,RP_01_61A,0,0,FTE,
A/T,2017,M01,BP_01_78B_3,RP_01_61B,0,0,FTE,
A/T,2017,M01,BP_01_78B_3,RP_01_75A,0,0,FTE,
A/T,2017,M01,BP_01_78B_3,RP_01_76B,0,0,FTE,
A/T,2017,M01,BP_01_78B_3,RP_01_76C,0,0,FTE,
A/T,2017,M01,BP_01_78B_3,RP_01_14A,0,0,FTE,
A/T,2017,M01,BP_01_78B_3,RP_01_14B,0,0,FTE,
A/T,2017,M01,BP_01_78B_3,RP_01_15A,0,0,FTE,
A/T,2017,M01,BP_01_78B_3,RP_01_16A,0,0,FTE,
A/T,2017,M01,BP_01_78B_3,RP_01_16D,0,0,FTE,
A/T,2017,M01,BP_01_78B_3,RP_01_17A,0,0,FTE,
A/T,2017,M01,BP_01_78B_3,RP_01_17B,0,0,FTE,
A/T,2017,M01,BP_01_78B_3,RP_01_19A,0,0,FTE,
A/T,2017,M01,BP_01_78B_3,RP_01_19C,0,0,FTE,
A/T,2017,M01,BP_01_78B_3,RP_01_23A,0,0,FTE,
A/T,2017,M01,BP_01_78B_3,RP_01_24A,0,0,FTE,
A/T,2017,M01,BP_01_78B_3,RP_01_34A,0,0,FTE,
A/T,2017,M01,BP_01_78B_3,RP_01_34C,0,0,FTE,
A/T,2017,M01,BP_01_78B_3,RP_01_35A,0,0,FTE,
A/T,2017,M01,BP_01_78B_3,RP_01_35C,0,0,FTE,
A/T,2017,M01,BP_01_78B_3,RP_01_45A,0,0,FTE,
A/T,2017,M01,BP_01_78B_3,RP_01_45B,0,0,FTE,
A/T,2017,M01,BP_01_78B_3,RP_01_45C,0,0,FTE,
A/T,2017,M01,BP_01_78B_3,RP_01_14C,0,0,FTE,
A/T,2017,M01,BP_01_78B_3,RP_01_14D,0,0,FTE,
A/T,2017,M01,BP_01_79B_1,RP_01_76A,0,0,# PC,
A/T,2017,M01,BP_01_79B_1,RP_01_16A,0,0,# PC,
A/T,2017,M01,BP_01_79B_1,RP_01_17A,0,0,# PC,
A/T,2017,M01,BP_01_79B_1,RP_01_23A,0,0,# PC,
A/T,2017,M01,BP_01_23B_1,RP_01_35G,0,0,HRS,
A/T,2017,M01,BP_01_23B_2,RP_01_35E,0,0,HRS,
A/T,2017,M01,BP_01_23B_2,RP_01_35F,0,0,HRS,
A/T,2017,M01,BP_01_23B_2,RP_01_35K,0,0,HRS,
A/T,2017,M01,BP_01_23B_2,RP_01_35L,0,0,HRS,
A/T,2017,M01,BP_01_19B_1,RP_01_19D,0,0,HRS,
A/T,2017,M01,BP_01_19B_1,RP_01_19H,0,0,HRS,
A/T,2017,M01,BP_01_19B_1,RP_01_19I,0,0,HRS,
A/T,2017,M01,BP_01_19B_2,RP_01_19G,0,0,HRS,
A/T,2017,M01,BP_01_19B_2,RP_01_19I,0,0,HRS,
A/T,2017,M01,BP_01_19B_2,RP_01_19K,0,0,HRS,
A/T,2017,M01,BP_01_19B_2,RP_01_19L,0,0,HRS,
A/T,2017,M01,BP_01_19B_3,RP_01_19D,0,0,HRS,
A/T,2017,M01,BP_01_19B_3,RP_01_19F,0,0,HRS,
A/T,2017,M01,BP_01_19B_3,RP_01_19I,0,0,HRS,
A/T,2017,M01,BP_01_19C_1,RP_01_19E,0,0,HRS,
A/T,2017,M01,BP_01_19C_1,RP_01_19F,0,0,HRS,
A/T,2017,M01,BP_01_19C_1,RP_01_19G,0,0,HRS,
A/T,2017,M01,BP_01_19C_1,RP_01_19K,0,0,HRS,
A/T,2017,M01,BP_01_19C_2,RP_01_19E,0,0,HRS,
A/T,2017,M01,BP_01_19C_2,RP_01_19F,0,0,HRS,
A/T,2017,M01,BP_01_19C_3,RP_01_19G,0,0,HRS,
A/T,2017,M01,BP_01_16C_1,FP_CTS,0,0,HRS,
A/T,2017,M01,BP_01_16I_1,RP_01_14F,0,0,HRS,
A/T,2017,M01,BP_01_16I_1,RP_01_14G,0,0,HRS,
A/T,2017,M01,BP_01_15A_1,RP_01_78A,0,0,PO,
A/T,2017,M01,BP_01_15A_1,RP_01_16A,0,0,PO,
A/T,2017,M01,BP_01_15A_1,RP_01_18A,0,0,PO,
A/T,2017,M01,BP_01_15A_1,RP_01_19B,0,0,PO,
A/T,2017,M01,BP_01_15A_1,RP_01_23A,0,0,PO,
A/T,2017,M01,BP_01_18A_1,FP_CTS,0,0,HRS,
A/T,2017,M01,BP_01_18A_2,FP_CTS,0,0,HRS,
A/T,2017,M01,BP_01_18A_3,FP_CTS,0,0,HRS,
A/T,2017,M01,BP_01_17A_1,RP_01_14E,0,0,HRS,
A/T,2017,M01,BP_01_17A_1,RP_01_14G,0,0,HRS,
A/T,2017,M01,BP_01_17A_1,RP_01_14I,0,0,HRS,
A/T,2017,M01,BP_01_17A_2,RP_01_14E,0,0,HRS,
A/T,2017,M01,BP_01_17B_1,RP_01_14E,0,0,HRS,
A/T,2017,M01,BP_01_17B_1,RP_01_14H,0,0,HRS,
A/T,2017,M01,BP_01_17B_1,RP_01_14I,0,0,HRS,
A/T,2017,M01,BP_01_17C_2,RP_01_14E,0,0,HRS,
A/T,2017,M01,BP_01_17C_2,RP_01_14H,0,0,HRS,
A/T,2017,M01,BP_01_17C_4,RP_01_45B,0,0,HRS,
A/T,2017,M01,BP_01_17D_1,SF_314617,0,0,EA,
A/T,2017,M01,BP_01_17D_1,SF_314620,0,0,EA,
A/T,2017,M01,BP_01_17D_1,SF_314621,0,0,EA,
A/T,2017,M01,BP_01_17D_1,SF_314623,0,0,EA,
A/T,2017,M01,BP_01_17D_1,SF_314628,0,0,EA,
A/T,2017,M01,BP_01_17D_1,SF_314629,0,0,EA,
A/T,2017,M01,BP_01_17D_1,SF_314635,0,0,EA,
A/T,2017,M01,BP_01_17D_1,SF_314640,0,0,EA,
A/T,2017,M01,BP_01_17D_1,SF_314643,0,0,EA,
A/T,2017,M01,BP_01_17D_1,SF_314648,0,0,EA,
A/T,2017,M01,BP_01_17D_1,SF_314651,0,0,EA,
A/T,2017,M01,BP_01_17D_1,SF_314654,0,0,EA,
A/T,2017,M01,BP_01_17D_1,SF_315674,0,0,EA,
A/T,2017,M01,BP_01_17D_1,SF_350040,0,0,EA,
A/T,2017,M01,BP_01_17D_1,SF_350049,0,0,EA,
A/T,2017,M01,BP_01_17D_1,SF_350052,0,0,EA,
A/T,2017,M01,BP_01_17D_1,SF_350075,0,0,EA,
A/T,2017,M01,BP_01_17D_1,SF_350097,0,0,EA,
A/T,2017,M01,BP_01_17D_1,SF_350099,0,0,EA,
A/T,2017,M01,BP_01_17D_1,SF_350144,0,0,EA,
A/T,2017,M01,BP_01_17D_1,SF_350232,0,0,EA,
A/T,2017,M01,BP_01_17D_1,SF_350266,0,0,EA,
A/T,2017,M01,BP_01_17D_1,SF_350281,0,0,EA,
A/T,2017,M01,BP_01_17D_1,SF_350287,0,0,EA,
A/T,2017,M01,BP_01_17D_1,SF_350326,0,0,EA,
A/T,2017,M01,BP_01_17D_1,SF_350338,0,0,EA,
A/T,2017,M01,BP_01_17D_1,SF_350360,0,0,EA,
A/T,2017,M01,BP_01_17D_1,SF_350390,0,0,EA,
A/T,2017,M01,BP_01_17D_1,SF_350021,0,0,EA,
A/T,2017,M01,BP_01_17D_1,SF_350250,0,0,EA,
A/T,2017,M01,BP_01_17D_1,SF_350336,0,0,EA,
A/T,2017,M01,BP_01_17D_1,FP_750122,0,0,EA,
A/T,2017,M01,BP_01_17D_1,FP_750128,0,0,EA,
A/T,2017,M01,BP_01_17D_1,FP_750132,0,0,EA,
A/T,2017,M01,BP_01_17D_1,FP_731680,0,0,EA,
A/T,2017,M01,BP_01_17D_1,FP_732880,0,0,EA,
A/T,2017,M01,BP_01_17D_1,FP_750005XGA,0,0,EA,
